lemma,compound,occurences,mean_kids,mean_kids_uniq,median_kids,median_kids_uniq,min_kids,min_kids_uniq,max_kids,max_kids_uniq,stdev_kids,stdev_kids_uniq,pstdev_kids,pstdev_kids_uniq
korjama,võidu,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
korjuma,kokku,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
korkima,ära,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
korraldama,edasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
korraldama,eemale,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
korraldama,kokku,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
korralduma,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
korralduma,ümber,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
korrastama,välja,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
korrastama,ümber,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
korrelleeruma,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
korrespondeerima,,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
korrodeeruma,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
korrutama,järel,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kortsutama,"välja, kokku",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
korvama,peale,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kostma,alt,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kostma,eemale,1,4.0,2.0,4.0,2.0,4,2,4,2,,,,
kostma,hulgast,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kostma,seespool,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kostma,sekka,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kostma,taga,1,2.0,1.0,2.0,1.0,2,1,2,1,,,,
kostuma,läbi,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kottima,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kottima,ära,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kottuma,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
koukima,esile,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
koukima,kokku,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
koukima,pealt,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
koukima,"ringi, välja",1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
koukima,ära,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kraamima,ära,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kraapima,katki,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kraapima,lahti,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kraapima,laiali,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kraapima,ära,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
krabama,kokku,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krabama,välja,1,5.0,4.0,5.0,4.0,5,4,5,4,,,,
krabisema,alles,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krabistama,välja,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kragisema,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krambitama,,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kramplema,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
krampsatama,lahti,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krapsama,alla,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
krapsama,kinni,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kratsima,edasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kreemitama,sisse,1,6.0,5.0,6.0,5.0,6,5,6,5,,,,
kreenima,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kribima,üles,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krigistama,ilma,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kriibivad-kraapima,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kriiksuma,otsas,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kriipima,sisse,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kriipseldama,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kriipsima,maha,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kriipsima,peal,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kriipsutama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kriipsutama,läbi,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kriisatama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kriiskama,vastu,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kriitseldama,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
krillima,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kripeldama,sees,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kristalliseerima,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kristalliseeruma,välja,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kritiseerima,edasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kritseldama,üle,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
krobistama,sees,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krogima,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
krompsuma,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
krookima,kokku,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
krooksatama,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
krooksatama,välja,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
krousima,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kruttima,juurde,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kruttima,lahti,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kruttima,püsti,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kruttima,tagant,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kruttima,ära,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kruttima,üles,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kruvima,alt,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kruvima,juurde,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kruvima,külge,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kruvima,tagasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kruvima,täis,1,5.0,5.0,5.0,5.0,5,5,5,5,,,,
krägistama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kräuksuma,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kräunutama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krääksatama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krõbisema,edasi,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
krõbisema,läbi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krõbistama,peale,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
krõgisema,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krõksutama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krõmpsutama,alla,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
krõpsatama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kröönima,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
krüptima,otsa,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kudistama,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kuduma,kokku,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuduma,valmis,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kugistama,kõrvale,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kugistama,peale,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuhjama,kokku,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kuhtima,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kuivama,välja,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kuiwatama,ära,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kujunema,kokku,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kujunema,tagasi,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kujutama,kohale,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kujutama,rahule,1,5.0,4.0,5.0,4.0,5,4,5,4,,,,
kujutama,valmis,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kujutama,välja,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kujutlema,läbi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kukerpallitama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kukkuma,"alla, tagasi",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kukkuma,"alla, üles",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kukkuma,alt,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kukkuma,"alt, ära",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kukkuma,eest,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kukkuma,katki,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kukkuma,lähedal,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kukkuma,lõhki,1,5.0,4.0,5.0,4.0,5,4,5,4,,,,
kukkuma,mööda,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kukkuma,pealt,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kukkuma,"tagasi, maha",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kukkuma,"ära, alla",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kukkuma,üle,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kukkuma,"ümber, maha",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kukutama,kokku,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuldfliidima,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kulgema,alla,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kulgema,kaasa,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kulgema,keskel,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kulgema,pidama,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kulgesid-arenema,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kullendama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuluma,edasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuluma,ees,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kuluma,juurde,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kuluma,läbi,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuluma,"peale, ära",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuluma,ringi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuluma,sees,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kuluma,sisse,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kulutama,lahti,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kulutama,maha,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kulutama,välja,1,5.0,5.0,5.0,5.0,5,5,5,5,,,,
kumama,sisse,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kumerduma,vastu,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kumisema,kaasa,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kumisema,sisse,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kummardama,edasi,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kummardama,ees,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kummardama,ette,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kummardama,kohale,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kummardama,maha,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kummarduma,läbi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kummitama,ringi,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kummuma,ette,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kummuma,välja,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kummuma,üles,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kupatama,lahti,1,5.0,4.0,5.0,4.0,5,4,5,4,,,,
kupatama,püsti,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kupatama,välja,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kupeerima,,1,5.0,4.0,5.0,4.0,5,4,5,4,,,,
kurima,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kuritarvitama,edasi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kurruma,,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kurrutuma,,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kurtma,ette,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kurtma,puruks,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kurtma,vastu,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kurvastuma,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kurvima,,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kurvitama,,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kusema,täis,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuskima,täis,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kustuma,peale,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kustuma,üle,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kustutab-hajutama,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kutsuma,alla,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kutsuma,juurde,1,7.0,7.0,7.0,7.0,7,7,7,7,,,,
kutsuma,läbi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kutsuma,ringi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kutsuma,vaja,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuulab-vaatama,,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kuulama,alt,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuulama,ilma,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuulama,juurde,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuulama,kõrvalt,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuulama,peale,1,5.0,5.0,5.0,5.0,5,5,5,5,,,,
kuulama,vahele,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuulama,välja,1,6.0,5.0,6.0,5.0,6,5,6,5,,,,
kuulame-vaatama,,1,5.0,5.0,5.0,5.0,5,5,5,5,,,,
kuulduma,kõrvalt,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuulduma,sekka,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuulma,alla,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuulma,"alla, ära",1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kuulma,alt,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kuulma,edasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuulma,ette,1,6.0,5.0,6.0,5.0,6,5,6,5,,,,
kuulma,juurde,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kuulma,järele,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kuulma,kaasa,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuulma,kõrvalt,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuulma,vaja,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuulma,vastu,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuulsjima,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuuluma,koos,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuuluma,"kõrvale, vahele",1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kuuluma,läbi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuuluma,tänu,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuuluma,ühte,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuuluma,üle,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuulutama,kaasas,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuulutama,läbi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuulutama,maha,1,2.0,1.0,2.0,1.0,2,1,2,1,,,,
kuulutama,peal,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuulutama,peale,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuulutama,tagasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuumama,läbi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kuumendama,üle,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kuumuma,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kuumutama,läbi,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kuutima,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kuvanduma,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kysima,tagasi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kysima,vastu,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kyssima,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kyynitama,,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
käendama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kägarduma,kokku,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kähisema,vahele,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kähisema,vastu,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kähvama,vastu,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käiama,läbi,1,5.0,5.0,5.0,5.0,5,5,5,5,,,,
käib-kõmpima,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,"edasi, tagasi",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käima,juures,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käima,koha,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
käima,kohale,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,"kokku, läbi",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,kõrval,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
käima,külge,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,"läbi, üle",1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
käima,lähedal,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,maas,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,moodi,1,5.0,4.0,5.0,4.0,5,4,5,4,,,,
käima,otsa,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,pealt,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käima,"pealt, kinni",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,"pealt, ära",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,puht,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,"ringi, ringi",1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,"ringi, ära",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käima,tagant,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,vahel,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käima,vastas,1,2.0,1.0,2.0,1.0,2,1,2,1,,,,
käima,"vastu, kõrvu",1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
käima,"ümber, ilma",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käisima,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käitlema,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käituma,ees,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käiwitama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käkerdama,kokku,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käkistama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käkruma,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
käkruma,kokku,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kämpuma,,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kängima,lahti,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
känguma,all,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
känguma,ära,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
käperdama,alt,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
käperdama,tagasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käppama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kärama,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
käratsema,edasi,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käratsema,otsa,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kärisema,lõhki,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kärisema,tagant,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käristama,katki,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
käristama,lahti,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käristama,vastu,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kärtsutama,kokku,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kärutama,maha,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kärutama,ringi,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kärutama,sisse,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käsitelema,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käsitlema,läbi,1,2.0,1.0,2.0,1.0,2,1,2,1,,,,
käsitlema,välja,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
käskima,eest,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käskima,kaasa,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käskima,tagasi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
käskima,valmis,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käsundama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käsutama,edasi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
käsutama,kokku,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
käsutama,üles,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kääksutama,maha,1,5.0,4.0,5.0,4.0,5,4,5,4,,,,
käänama,lahti,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käänama,otsa,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käänama,"otsa, pealt",1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
käänama,ümber,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käänduma,tagasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käänlema,mööda,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
käänutama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
käärduma,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
käärima,tagasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kääritama,üles,1,4.0,3.0,4.0,3.0,4,3,4,3,,,,
kõbima,üles,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõbistama,vastu,1,5.0,5.0,5.0,5.0,5,5,5,5,,,,
kõdistama,,1,2.0,1.0,2.0,1.0,2,1,2,1,,,,
kõdistama,ära,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõduma,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõdunema,ära,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõdutama,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõgisema,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõhatama,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõhnenema,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõhvima,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõigahtama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõigutama,edasi,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõigutama,ette,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõigutama,tagasi,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõikuma,juurde,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõikuma,kaasa,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõikuma,koos,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõikuma,vastu,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kõksama,kokku,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõksuma,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõlama,järele,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõlama,lahku,1,3.0,2.0,3.0,2.0,3,2,3,2,,,,
kõlama,läbi,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kõlama,tagasi,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõlama,välja,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõlama,üle,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõlaruumi-pidama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõlgendama,,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõlisema,ees,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõlisema,vastu,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõlistama,sisse,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõlksama,,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõlksuma,kokku,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõlkuma,alla,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõlkuma,kaasa,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõmahtama,,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõmahtama,kokku,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõmatama,kinni,1,3.0,3.0,3.0,3.0,3,3,3,3,,,,
kõmistama,vastu,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõmmelduma,,1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõmmutama,mööda,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kõmpima,sisse,1,4.0,4.0,4.0,4.0,4,4,4,4,,,,
kõmpima,välja,1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
kõmpsima,alla,1,2.0,2.0,2.0,2.0,2,2,2,2,,,,
kõndima,"edasi, edasi",1,0.0,0.0,0.0,0.0,0,0,0,0,,,,
kõndima,"edasi, üles",1,1.0,1.0,1.0,1.0,1,1,1,1,,,,
